Convolution_result,Length_between_ankles
1933652,0.024887888
686508.3,0.025072772
499566.94,0.024048266
1539510.1,0.03743071
1524419.8,0.071139143
4357956,0.051779544
2120990.5,0.064447547
772406.56,0.050154304
505999.56,0.076667882
805715.7,0.058512762
192414.64,0.054659031
400076.62,0.071514113
262877.38,0.068096414
340273.38,0.065024347
1386620.1,0.049395483
347915.78,0.049783741
1041436.25,0.051870728
1024217.7,0.09858629
402348.66,0.103036367
902744.6,0.101287134
2465292.8,0.119388585
2909830.5,0.141845876
1404231.5,0.156996945
1801359.4,0.163227969
2348997.2,0.183407806
3045250.2,0.154722848
390290.12,0.137841605
1113033.4,0.137118538
1017121.7,0.143972659
1259271.1,0.152980841
1299465.1,0.149106651
427339.75,0.137329278
921938.1,0.148895596
987150,0.111575234
888343.44,0.075523974
747575.6,0.071683179
749256.8,0.061985732
1159887.5,0.059974842
1403933.5,0.061995785
1868563.2,0.065214236
1155379.5,0.050706125
971329.6,0.05867634
877548.56,0.066282432
1758341.2,0.069276376
2980481.8,0.07494268
2430873,0.075741865
1511154.8,0.192140681
1762835.9,0.206631358
1707140.2,0.176820064
1214056.2,0.189564502
1084656,0.164570517
1929403.9,0.156601087
956859.5,0.225924944
1062562.9,0.272130886
1084947.2,0.170320511
764827.94,0.078236543
543809,0.056831414
319701.03,0.054531905
347999.8,0.063084956
1496733.2,0.068298824
2464612.8,0.0497941
1305199.2,0.040875882
416586.94,0.053593927
1418056.4,0.053759674
989795.56,0.05702657
881968.94,0.051209893
626760.25,0.111657025
1463524.4,0.09357494
369333.1,0.099889967
1269095.8,0.101750747
1506209.5,0.085230715
3338498.5,0.075991352
4177035.5,0.142334968
2171174.2,0.068315622
1295857.6,0.057537772
1542481.5,0.113220334
2662934,0.131408826
1833728.1,0.233575839
584644.9,0.18710652
1077929.5,0.168518903
797375.2,0.150184786
614540.1,0.137381246
275426.8,0.098241747
758170.6,0.116468988
856994.1,0.07802638
754277.06,0.066010387
503438.03,0.099772979
425200.12,0.109243019
362283.5,0.105707942
561419.1,0.104926307
1372567,0.132693288
1451993.9,0.115595134
297301,0.102335541
2079384.2,0.099916755
357016.28,0.098277048
2037911.8,0.154111607
2565948.2,0.153443471
554870.9,0.135231982
1562457.8,0.114464381
3092326,0.105719327
2405101.2,0.107630209
1237154.9,0.141450499
1374187.9,0.15980787
1341603.6,0.106032405
526527.75,0.124457994
366616.28,0.151281433
457043.53,0.155125402
1089985.1,0.146030566
1039571.1,0.135764919
900990.06,0.142774686
734241.5,0.135698991
880854.7,0.137379521
1128518.2,0.139607107
1545352.6,0.128608965
1988027,0.123831854
1648401.9,0.138295212
868185.06,0.13361186
630879.7,0.139065364
1594541.9,0.181469234
1848376.5,0.010943094
2248800.8,0.009253707
718958.75,0.03801334
2702626.2,0.021182997
1716393.1,0.036457069
1422760.8,0.037107149
23779.994,0.04629302
258.8776,0.054557307
258.8776,0.062296408
171180.06,0.090072042
5201.8623,0.099233291
7408.418,0.102183925
174683.97,0.073830448
6558.9683,0.08916621
5917.92,0.092668142
325980.22,0.057732411
1024.4652,0.047301875
15271.04,0.039602181
517132.66,0.071295691
4830.4424,0.073785715
887.3972,0.075079176
366672.28,0.031142749
25062.123,0.026379559
37124.297,0.046051118
1638145.4,0.040281149
4056.5696,0.04305828
1003.0846,0.044992296
2367092.8,0.049442965
4348.8813,0.049260494
16389.625,0.032224073
667034.7,0.098083018
10099.791,0.046126472
16102.732,0.051748209
1244867.9,0.03044599
2301.6467,0.057519489
3749.774,0.068398561
199521.16,0.06966445
8552.4,0.063956695
5504.5557,0.064575572
252007.56,0.142163454
1674.6814,0.164731183
13997.919,0.160003482
228477.14,0.146313698
17018.555,0.178103705
1318.9219,0.171981874
220422.36,0.181679613
5265.484,0.188916436
6121.0205,0.180842232
1124747.8,0.153277665
4992.6143,0.145645934
4713.504,0.139355323
400260.25,0.077169379
1007.07654,0.101285928
13005.805,0.105690376
798925.25,0.097330997
843.4109,0.093179983
514.24176,0.090864794
400979.38,0.053692011
8193.409,0.051550831
6807.026,0.049737573
339076.38,0.031006617
773.66693,0.032499153
704.0199,0.032867186
225443.34,0.037716748
1379.4474,0.042218795
15684.287,0.039034795
193447.39,0.043332362
3466.7761,0.042809789
2407.2625,0.042819157
273461.2,0.064962103
1152.3949,0.066555126
4124.1245,0.062656493
202115.28,0.082569832
6018.9346,0.084981647
6812.8125,0.088914056
888933.7,0.134720728
5101.057,0.12490641
19205.186,0.121249411
306169.84,0.087030133
8346.228,0.110509359
5367.1797,0.143013801
548036.3,0.136072462
2092.992,0.147908606
1607.5024,0.142478472
929003.1,0.070437685
6337.219,0.086747181
21588.514,0.216266595
137.94682,0.24248269
82.813324,0.209944934
650628.5,0.171696793
5198.7017,0.167421187
711.25244,0.155646485
899253.44,0.121714836
4290.232,0.11526152
3660.5886,0.11467683
214890.05,0.092153959
4111.5586,0.085556957
2949.25,0.084964311
585916.5,0.060872088
7159.9053,0.056030743
4311.186,0.056248983
233021.97,0.035212931
3868.4248,0.023305909
3949.403,0.026395712
677369.8,0.021597278
1284.221,0.029831775
318.2034,0.030139108
1337161.1,0.025544827
2984.5256,0.027169551
3445.4373,0.049956692
143939.14,0.039673722
7479.3057,0.057087345
13811.046,0.042827943
594485.8,0.031812324
1443.9073,0.053747339
3155.6975,0.05043541
520547.28,0.04905662
6849.527,0.050419083
14199.946,0.048126703
171008.58,0.067620299
4583.751,0.062144423
5426.0273,0.070380279
291601.44,0.073744274
1194.1158,0.078263365
1096.0887,0.080195434
260769.22,0.076227706
2570.7239,0.072597958
3773.6074,0.069056836
555475.56,0.057305295
3778.2422,0.05752995
2836.2349,0.055753655
209764.12,0.053078354
2786.0176,0.053260283
5394.757,0.053192862
230193.8,0.053439802
1640.2041,0.055146931
1787.0221,0.055479533
286004.84,0.089006636
6226.873,0.108768804
6210.463,0.121406598
932482.94,0.139007758
769.28253,0.144638589
4279.027,0.136846745
182765.78,0.177681835
2962.5166,0.16368063
11984.649,0.16791771
122666.1,0.170314543
5781.5527,0.169932212
4766.027,0.163761333
634673.7,0.142558092
1038.6925,0.139115587
3313.6118,0.12991427
319666.53,0.123872072
5910.048,0.116368244
5607.9956,0.117593609
705006.56,0.10362201
11018.605,0.107681112
10636.691,0.103617375
578645.56,0.097281894
1444.848,0.087547437
4009.6162,0.107376133
1581797.1,0.086839871
3473.3298,0.07314599
22181.875,0.093070374
349.7228,0.085161313
114.62993,0.082599485
1387148.5,0.146207658
3017.7268,0.142024648
3937.8484,0.140875671
204058.17,0.148812608
4045.5195,0.147033299
2660.498,0.138833734
336836.88,0.135684946
3445.1438,0.120485464
8306.969,0.113480854
606403.3,0.110209038
6560.536,0.095223201
3740.1775,0.088603112
285772.53,0.079012292
4643.601,0.06837856
5766.9097,0.069711974
328058.2,0.066535986
820.08154,0.06416798
200.81584,0.063255905
248230.08,0.068250717
3351.3423,0.068790017
4620.0986,0.069210011
1267334.9,0.071666508
3441.3667,0.073146677
11392.084,0.070468778
1143970.6,0.077076982
915.17065,0.094571301
2512.7761,0.115501767
292379.9,0.110860096
5440.223,0.103483993
5175.474,0.106887027
420869.88,0.113541404
8639.439,0.113508975
8676.345,0.114305718
1146766.4,0.128698276
3268.215,0.138466692
22.569511,0.158791502
224024.48,0.15591414
1049.7891,0.163928623
856.1176,0.163946907
606624.9,0.107199102
2933.2083,0.112554152
11313.975,0.11422753
501640.6,0.063808848
3206.1018,0.057627234
5695.312,0.064356272
722652.25,0.049859442
5690.981,0.041624501
4196.384,0.039965394
170949.64,0.043106238
4205.5776,0.050434147
4891.278,0.055516825
393972.97,0.055165699
457.83902,0.054264232
487.36,0.054919917
271489.75,0.099146758
4723.9707,0.116301548
7607.0205,0.103816287
196974.19,0.083872129
4750.848,0.081128674
6068.1523,0.076111158
153084.27,0.103725533
693.9809,0.111598361
3452.6775,0.113790768
178327.9,0.144882732
11481.979,0.146280823
330.3867,0.143795341
1149573.5,0.148356158
7990.6045,0.152328261
7148.3003,0.172931585
559083.56,0.072725048
4019.8755,0.090778749
2796.329,0.101038176
356269.3,0.078533245
2952.8835,0.075394006
4136.4243,0.07674809
301897.28,0.060140463
3225.1187,0.072222712
3150.8425,0.076295567
202551.77,0.094682102
11410.93,0.101902025
15407.887,0.038698391
50.739872,0.032675612
117.23139,0.038673828
1490715.2,0.040466108
2617.0234,0.038196726
3389.8796,0.023094606
976684.56,0.085367932
4603.571,0.065986982
3443.2957,0.067288939
869775.5,0.196483457
661.4735,0.216808458
13447.094,0.225979371
397526.3,0.107184139
3760.0945,0.170012996
3777.2175,0.192540446
458069.47,0.11648086
2782.0615,0.085020452
3493.643,0.068506096
729047.44,0.074793175
2845.8792,0.060074651
285.10492,0.04908226
514689.3,0.043270873
11022.18,0.035718366
10900.747,0.042032658
318262.3,0.018849405
4448.2305,0.02635026
11548.713,0.044481731
197493.39,0.014348083
4094.6597,0.017591115
2978.4956,0.019777648
430282.03,0.00859244
4828.9976,0.010161316
316.79517,0.004172407
364666.3,0.016502952
6500.909,0.019595808
13064.689,0.02097532
206211.97,0.028939873
4554.0776,0.033974633
2101.3652,0.029501908
295601.5,0.048132006
2765.072,0.05602643
3481.237,0.09094496
174481.78,0.212260424
2331.655,0.106975994
4208.2046,0.163057363
313718.44,0.336499478
1457.3933,0.322540758
14585.664,0.279090917
163310.55,0.253703622
1580.0383,0.254551816
1437.5754,0.251999586
296485.66,0.099656326
4268.4087,0.201699531
3219.8086,0.167552812
280656.56,0.126360015
302.40143,0.106324151
835.97375,0.106891474
417080.88,0.050314707
1740.459,0.052413262
12388.42,0.025217306
380947.66,0.028048327
1923.8716,0.029977648
1765.5131,0.030055806
544588.06,0.028042409
791.82056,0.032890063
3149.6401,0.04380178
373045.38,0.073484553
3929.6953,0.082700941
3629.7358,0.093294748
407119.78,0.143839842
4033.0225,0.130916967
18361.996,0.148979553
556295.5,0.159477702
7920.217,0.067402617
13524.09,0.141029295
479385.7,0.129888567
2511.1738,0.122173439
637.60406,0.104787456
379846.2,0.080459548
5054.7764,0.080919456
16859.365,0.018239272
92.56921,0.188242822
92.56921,0.117678317
1970213.5,0.227837309
2440.3567,0.185412264
231.65463,0.165125386
1376943.5,0.282612271
10161.525,0.165326931
202.9945,0.149502354
1136374.1,0.194889685
274.2897,0.30896744
8169.3413,0.109302418
283397.7,0.357537639
2850.4475,0.406392282
3374.972,0.401112607
340995.28,0.02156704
2688.912,0.014520998
4085.2205,0.020449174
706907.1,0.030588903
3104.0195,0.326309624
206.97748,0.140010054
614090.3,0.047224894
2028.2853,0.079798427
12674.236,0.178266946
354934.1,0.13702009
3668.661,0.148299417
10072.63,0.296047904
318660.34,0.120789656
1822.8792,0.127335534
2377.9502,0.183612868
310647.4,0.083842374
3689.7144,0.056660456
1772.4076,0.067934928
211196.08,0.080233387
4265.8584,0.034463207
11450.564,0.156780444
223568.7,0.129510384
471.57547,0.045705373
241.43779,0.09468746
249542.47,0.151355492
2162.8374,0.075993971
3246.1858,0.020171396
303485.3,0.02962601
1687.9828,0.031935319
3154.2397,0.054502761
245938.06,0.198916797
156.95583,0.170694421
9795.621,0.008093061
254818.45,0.112033534
4650.0825,0.109807722
3794.308,0.076348473
286177.06,0.064494993
2057.2266,0.052638066
3014.677,0.048516034
460395.22,0.049862006
387.23492,0.055414291
355.94266,0.051727002
150238.66,0.024882282
1239.3843,0.022119819
14517.486,0.008783076
180403.6,0.033873583
5530.6343,0.063045572
5898.562,0.020439458
3011969.8,0.02737411
4473.4194,0.044538114
954.5086,0.017119462
646543.1,0.099990089
2884.5222,0.080837476
4811.895,0.078368712
1364422.1,0.038065165
15745.839,0.023646731
14571.425,0.043779144
1600775.6,0.030564651
854.152,0.062123003
213.70805,0.066421888
3468586.2,0.04343741
16983.85,0.046696035
306.81235,0.035877819
1503785.9,0.047929886
6614.2544,0.050723143
4118.5874,0.057508517
4503576,0.065815871
6429.428,0.040142672
19470.377,0.04740585
2592093,0.019502059
633.0639,0.03744461
30221.537,0.060905786
370.5822,0.066679412
165.57481,0.221151588
457426.28,0.149713161
5546.9624,0.121149414
1637.0269,0.113000661
205658.23,0.252273025
14727.9,0.263071825
592.6811,0.203410656
82505.71,0.132051529
6225.737,0.145289768
5086.25,0.140521204
138351.55,0.231425993
5407.1655,0.22625372
6081.447,0.133703203
170818.45,0.336060294
3833.2593,0.357906066
5493.2363,0.35496453
122248.81,0.380804874
1323.6659,0.370865372
634.7492,0.355473217
271038.97,0.429231979
12544.86,0.358797797
7457.5293,0.317995438
172482.08,0.289054197
9455.24,0.283315624
16155.179,0.122020359
435039.8,0.227330815
1399.3987,0.232998504
3746.1934,0.260979981
161046.52,0.285694476
3975.9897,0.256427182
3367.5771,0.229134779
104285.586,0.105872148
6411.462,0.090714371
7555.2383,0.128782665
297795.28,0.028082365
1128.6974,0.057381344
746.0625,0.04947874
101091.96,0.167996122
996.6577,0.177763998
640.0764,0.189019932
195952.34,0.096040387
1279.4543,0.146673265
6216.3228,0.127303246
113893.27,0.063503072
7476.9897,0.035221691
10546.05,0.014332205
89537.305,0.125216804
5100.339,0.146634823
911.6095,0.136292224
272608.4,0.02457982
6672.416,0.006560541
5994.8867,0.017369989
229823.72,0.223212965
836.1436,0.233195186
4619.453,0.228409353
258154.17,0.211795207
3911.0122,0.208834414
9592.975,0.197660281
351257.4,0.201125324
5052.6284,0.231792524
1520.3607,0.230696956
294553.75,0.218415683
1056.0212,0.241021176
4501.1074,0.239342428
291831.38,0.284133695
4428.2065,0.282486935
5741.032,0.291212879
152137.5,0.275623493
11583.831,0.215020435
15080.692,0.195504897
350441.56,0.348480414
1466.133,0.322599957
8626.382,0.319525429
124202.336,0.101368011
2061.0027,0.075484364
35377.14,0.079411212
241.96701,0.082188015
349.18802,0.078335359
212388.27,0.211403504
3171.4204,0.275315585
4153.627,0.268502047
315315.94,0.075969881
9568.402,0.029864822
7804.153,0.097655606
282689.75,0.177129866
4855.492,0.269399003
12771.206,0.287694849
1758172.6,0.210446591
426887.78,0.114472933
457528.78,0.09767186
3700.9626,0.09326209
2044.1504,0.099413483
280867,0.054435209
8048.9785,0.037802345
8252.527,0.034533899
493684.5,0.039721841
11305.224,0.059397725
21796.244,0.05117077
588341.5,0.029006895
2354.8645,0.050354717
5157.9175,0.075326468
575238.5,0.039317657
8710.963,0.032211891
18365.557,0.018856538
878004.5,0.11350873
8786.359,0.106477749
9074.94,0.125153198
726604.5,0.159675938
3630.5027,0.172696817
1536.0662,0.191292525
500820.44,0.184235033
1780.674,0.078287088
1333.4072,0.052315735
638829.1,0.245513512
686547.4,0.230933118
17286.896,0.218600541
696600.2,0.219656896
664258,0.205508745
574106.8,0.212266177
2196724.2,0.17811419
353537.44,0.175375296
11394.245,0.153944164
376128.4,0.17554056
411520.56,0.177981573
463947.88,0.15250804
446909.8,0.173813154
475875.47,0.169408232
41221.406,0.170706174
457592.03,0.176833941
455379.5,0.168452069
396850.88,0.187300992
356602.66,0.165377501
341040.28,0.097551704
10345.588,0.139057646
332841.25,0.141150999
365476.06,0.107551063
415561.62,0.104572788
418474.16,0.083550989
352734.88,0.142983662
26343.205,0.120984446
371371.7,0.169875993
321492.7,0.183451832
303817.8,0.187005559
245879.61,0.159223991
241163.47,0.14925748
52557.234,0.196931296
32664.836,0.159992272
750.71356,0.176514418
5201.347,0.097344963
31166.84,0.035961258
37343.41,0.087198671
33919.14,0.075320609
32548.45,0.085644896
1058.9161,0.178611705
44811.125,0.143353568
32062.244,0.063795018
57127.125,0.044510904
38966.35,0.090601446
44128.387,0.09404977
3108.5334,0.091085213
49899.95,0.061546069
54503.945,0.106861975
51329.63,0.143295045
48264.504,0.13752305
45688.14,0.071554343
597.62537,0.060243267
31161.799,0.060642956
33413.176,0.08467451
45124.75,0.073234848
61050.22,0.048334912
6172.7427,0.060921165
29125.566,0.063564124
30412.904,0.068854299
37811.91,0.052050467
19428.756,0.05426466
651.9545,0.04798079
101.142555,0.045099565
16966.77,0.054664619
27216.611,0.074223396
41565.89,0.092577948
34179.03,0.076549553
37657.664,0.060064086
2017.2255,0.058960297
26013.484,0.050797923
24604.783,0.022198886
30927.84,0.040859252
29315.617,0.038623442
49711.164,0.042159813
319.83102,0.04992684
33097.484,0.058784016
29176.223,0.053642535
55377.094,0.075699417
35346.637,0.073488337
38325.953,0.071403473
8413.623,0.079838387
40899.934,0.079799509
30524.59,0.075291747
33309.79,0.066489406
30134.912,0.054646395
29285.102,0.049265846
1975.421,0.048233811
34247.547,0.044102457
18899.99,0.04340929
49259.145,0.043128029
10881.178,0.04250169
26679.834,0.040501281
6289.2993,0.040861253
38621.18,0.040177751
19179.084,0.036687056
26890.941,0.037945083
15705.901,0.046047746
30300.334,0.05415686
187.84264,0.046407221
21504.828,0.042400461
27935.78,0.047249236
44215.01,0.047925356
34261.19,0.049170863
37071.41,0.070463655
10188.824,0.072135131
63415.49,0.051836846
23372.682,0.045047109
14316.381,0.071225395
17709.836,0.059831697
987.7453,0.025910067
24112.293,0.037695051
29076.92,0.034058163
47833.133,0.018766423
26649.998,0.010483182
35418.793,0.013880854
6679.534,0.027905435
29707.549,0.03412324
26457.096,0.060415447
25079.494,0.065076252
4325.7686,0.067086569
38933.92,0.066556648
6411.9966,0.030863212
28179.746,0.059563369
34704.84,0.021152768
42419.992,0.016289525
36304.594,0.011080093
47554.97,0.019372187
9088.668,0.018920042
2292999.8,0.025024843
205519.6,0.021063517
820929.3,0.177943125
469385.16,0.139484128
375301.03,0.160163405
280714.25,0.150083276
702527.3,0.151845499
589084.2,0.184685161
336121.16,0.117591866
430258,0.106568003
277401.6,0.041081734
133476.75,0.072927038
959726.25,0.179076121
1055916.9,0.192041322
541825.1,0.188669659
413262.94,0.180792598
233416.61,0.16087376
218032.23,0.084757333
208276.25,0.075634963
105914.375,0.050883151
176314.08,0.035284873
265482.62,0.026727882
294585.7,0.065174259
129880.664,0.078772132
115368.39,0.117504158
119513.77,0.145623107
165172.73,0.148325504
162584.03,0.189265903
198586.08,0.21428656
181053.3,0.185720852
194971.75,0.110583163
213749.27,0.099279119
222968.48,0.046861032
175653.95,0.064555478
137729.23,0.07097299
219196.61,0.048988026
105275.83,0.066087276
70872.21,0.109735085
132262.27,0.129855664
158754.55,0.103023553
149439.94,0.086411845
130372.06,0.066841621
135505.97,0.037434547
76897.68,0.034275641
62218.062,0.047773849
79826.55,0.09487497
143814.73,0.070672012
179371.12,0.079261036
161850.73,0.099114303
138689.75,0.093434787
154971.92,0.07663821
156189.58,0.065654155
138716.62,0.056408825
130682.66,0.052860549
181487.48,0.037280466
200911.64,0.052951613
159850.64,0.041099091
211677.98,0.031092335
65732.06,0.092509228
50809.355,0.214702187
122281.86,0.007642688
129398.84,0.054820826
81426.36,0.071103168
64364.562,0.068968705
59887.55,0.056657995
57141.414,0.055505908
36936.3,0.056956042
56393.516,0.082653346
55907.14,0.095491812
81782.82,0.090027778
123325.414,0.034699651
1344379.6,0.069188461
495796.62,0.079390791
588724.1,0.079433375
521282.88,0.071025146
109136.734,0.194698286
115380.805,0.128542773
92922.09,0.285533467
150918.34,0.259868857
131098.94,0.182537656
128761.99,0.177663635
288123.75,0.079812473
481154.34,0.032332947
158854.16,0.039404432
167269.56,0.026324804
81159.805,0.028209208
36861.527,0.030300032
54778.875,0.030418836
48532.37,0.036048517
41953.117,0.040103074
65121.18,0.048451258
85906.77,0.044103283
130623.25,0.072732529
89181.3,0.068559087
81586.31,0.042795566
56044.086,0.040227675
105609.59,0.04113129
92561.2,0.034562967
111350.016,0.03160636
109234.63,0.031696432
72384.1,0.030408546
66490.54,0.035855077
158183.77,0.034857864
166238.39,0.03469379
186326.95,0.032309094
145865.42,0.025225287
131690.45,0.029547563
132619.56,0.039508692
193539.12,0.039049604
216017.19,0.045262157
267176.56,0.045084754
206886.44,0.045363761
127431.13,0.047318157
167139.19,0.047366484
209139.08,0.04856391
255303.66,0.047825772
250576.31,0.045050368
222283.08,0.04408878
169432.97,0.034973683
135289.7,0.035500338
164948.69,0.032364685
220547.73,0.032499354
215482.7,0.029641421
230647.34,0.026484097
241044.83,0.028219507
336817.56,0.020754627
463443.03,0.013720753
544353.56,0.01152809
531167.9,0.015163071
595940.1,0.01242691
973605.1,0.009853808
1003863.94,0.009683203
1066900.5,0.001826855
1007782.5,0.007013159
54262.93,0.026904725
25067.361,0.025958387
20349.23,0.026586345
47280.258,0.024263635
31708.049,0.020583093
58408.42,0.02181288
64812.34,0.019880699
2310.4844,0.015503174
64340.918,0.018978041
41010.996,0.028994665
32421.746,0.034435872
36328.17,0.038002768
34723.082,0.047762531
50362.566,0.046220836
41852.027,0.028452601
72612.65,0.032139795
64847.543,0.028559759
6998.2666,0.025511607
62158.805,0.030240928
36375.86,0.030765567
36317.523,0.03350363
37582.875,0.036321304
25109.078,0.045081446
38990.336,0.046057958
101329.836,0.038701655
82964.1,0.030306821
84562.734,0.026047105
3518.6238,0.025073679
82461.734,0.03592594
49640.45,0.042715292
47123.27,0.044223427
48786.902,0.062999078
18820.945,0.068417236
47476.707,0.058278071
62434.465,0.055167838
153370.88,0.052105675
141070.22,0.050284618
7033.079,0.053705301
93431.76,0.066475877
61035.004,0.096029635
58853.164,0.068903208
63081.75,0.075612358
3061.198,0.065441661
72565.46,0.071918441
123106.8,0.071684816
159600.34,0.049240746
189351.14,0.046990293
6206.899,0.050052834
159832.84,0.06756983
84605,0.065018006
67034.08,0.127752328
80858.766,0.151320464
3673.8896,0.151779318
50157.96,0.153422099
72951.695,0.131320558
135545.12,0.051856196
169982.19,0.075310147
9699.229,0.074989322
170879.89,0.055624454
104591.86,0.053473487
88469.125,0.053750369
59410.426,0.053428735
3158.7354,0.052879057
70537.734,0.052769503
73988.85,0.051513334
66610.91,0.05132581
48645.348,0.050123786
20815.52,0.050633506
34130.926,0.048598854
22231.445,0.048572872
36953.56,0.044049607
44240.348,0.04418039
27932.89,0.045074115
67361.914,0.0528616
71074.88,0.068065259
109911.38,0.122536165
37256.773,0.297620527
19781.492,0.304504146
27058.314,0.271022843
70857.42,0.070208147
1001.03516,0.055405069
43701.188,0.026793382
30016.084,0.026465292
17899.58,0.028164424
17388.346,0.056606047
939.8543,0.035598911
53758.86,0.035938582
22597.896,0.034055234
35614.06,0.023077686
52856.938,0.021743298
4471.1772,0.022558846
81981.6,0.021476546
28702.566,0.030576018
25930.326,0.022940571
22841.84,0.018225164
3095.078,0.018067993
18787.03,0.01949207
34699.59,0.018356937
36983.605,0.0182509
50501.168,0.019826159
2640.825,0.019808778
63273.34,0.019425455
28981.035,0.021514488
56502.348,0.025871136
23772.797,0.029005328
4163.3823,0.030411678
46225.77,0.031607828
31723.334,0.027925646
59208.035,0.030404
65011.46,0.021726259
2411.7693,0.021707181
77728.086,0.024743291
38648.176,0.027904209
32172.229,0.038547952
31994.598,0.043751614
39874.836,0.051646953
37406.934,0.045760467
42184.074,0.040516703
72821.57,0.033840818
67550.56,0.026346208
5482.778,0.023933718
67512.99,0.024699946
37707.137,0.02652299
36790.402,0.030490913
35719.01,0.077370239
11177.64,0.049054318
44201.09,0.042359393
98933.19,0.02943462
79362.13,0.026315503
85025.87,0.017488635
19222.46,0.019115386
80095.79,0.041831464
47419.35,0.040579593
53357.316,0.041040091
58434.105,0.081389115
12611.966,0.075338953
48926.664,0.059717328
63976.14,0.040609214
145445.39,0.035836035
142890.94,0.038806174
4992.7563,0.046640564
86094.17,0.046045073
63473.54,0.076236716
69153.664,0.071645611
68374.92,0.065611978
2225.6897,0.072335703
71471.41,0.064850486
125855.62,0.058767147
162520.39,0.043716495
177010.72,0.05163678
3936.2275,0.048359942
201655.66,0.069703774
6192.7915,0.041080205
109064.46,0.062745493
171518.64,0.065434973
164773.72,0.069936894
180403.69,0.079149926
174928.06,0.047698415
160948.4,0.045047129
207235.83,0.065395146
201092.5,0.061052569
186183.95,0.055844041
216670.4,0.052437371
212191.72,0.044587218
180047.53,0.05112139
164233.55,0.070138798
150822.52,0.067869645
165090.11,0.064703917
176653.08,0.06768886
152324.6,0.065810829
125262.86,0.060958746
145256.89,0.056732492
163162.77,0.053205895
157639.08,0.04988771
184725.75,0.04858442
208773.44,0.049192195
217129.02,0.057269557
250188.62,0.027517261
221258.45,0.012330031
193036.16,0.019552149
200920.39,0.024966663
199000.11,0.031109516
171523.06,0.025428506
180281.05,0.027358021
184134.33,0.03487997
166200.39,0.038560373
190828.84,0.035798119
231697.4,0.032668187
291580.8,0.045953272
327155.25,0.057096566
376413.34,0.0412379
547827.44,0.048068887
849124.44,0.045436852
877110.25,0.043497863
912692.44,0.041005808
947721.56,0.036711165
974799.06,0.036110382
983808.44,0.036930192
969416.7,0.043433974
1032625.1,0.049392394
1056239.6,0.049750996
1079379.5,0.033296248
1136158.2,0.053501853
1208013.5,0.064531863
1093756.6,0.071631625
1159222.2,0.076331583
1228416.8,0.071008447
1225344.5,0.075730084
1156022.5,0.071751043
1058094.1,0.07467469
797080.4,0.089260839
302223.44,0.087223958
377701.88,0.103566726
399257.4,0.102686653
418998.84,0.106015527
410702.12,0.100214222
308809.3,0.087790437
214618.73,0.086486608
160226.83,0.083958718
151205.61,0.102436587
119777.73,0.103769402
150871.11,0.094957658
194641.1,0.057506712
179713.11,0.074023711
164643.56,0.072120251
175335.52,0.068997152
194130.2,0.072354504
203754.6,0.089148412
431138.4,0.077838328
8970.399,0.063179401
186914.9,0.049525191
109838.77,0.039248118
116741.95,0.04425384
178470.12,0.046610734
106361.484,0.064675386
137550.75,0.071424056
174847.16,0.084052165
217642.66,0.073791425
201087.67,0.057080328
223621.22,0.067082044
214705.97,0.060417709
177993.6,0.059762996
130410.445,0.059373647
93711.29,0.048875372
154332.94,0.062346129
107977.93,0.057562841
117681.35,0.075997149
128902.28,0.084848659
183400.06,0.073144645
174834.39,0.075364504
130667.31,0.058045803
99589.86,0.058518151
270542.5,0.057739127
445858.25,0.057841148
413134,0.045662579
583743.44,0.044525868
574880.06,0.048005095
357541.72,0.046277185
418936.7,0.032409214
424468.9,0.059074402
395598.44,0.062150215
336178.44,0.06586361
423685.88,0.063810621
518269.6,0.067863258
140284.92,0.063103585
115855.766,0.056862592
2227297.2,0.268299243
918908.75,0.171230931
347842.22,0.039697371
366583.22,0.058895622
402807.75,0.050042271
213609.42,0.04007837
8934.139,0.042358361
309609.44,0.093400884
563764.8,0.022435471
287384,0.017364215
327476.53,0.008397973
220056.33,0.078628035
256206.3,0.092095141
352554.44,0.068663381
256206.64,0.248726947
226154.62,0.023648502
341667.16,0.138207466
184601,0.125053342
339321.25,0.103983252
132934.83,0.087462524
98068.9,0.100234689
123206.35,0.162209934
265855,0.157653676
132633.86,0.110185592
183027.77,0.088645711
171991,0.102102299
580957.06,0.15712923
292953.56,0.159001772
174639.92,0.129903448
169253.25,0.1083092
766791.94,0.091818339
805259.94,0.093296972
682627.06,0.105972766
396393.62,0.144268704
355738.8,0.150852876
392694,0.169048311
542316.06,0.194867782
449274.47,0.19011086
408518.4,0.167756986
284316.3,0.149347087
260999.72,0.132309116
194033.66,0.110949245
108746.1,0.093902997
109222.03,0.073628009
68909.945,0.100888142
72162.16,0.126913167
131637.94,0.135862527
134322.94,0.127801091
112882.695,0.084169336
90992.84,0.097345336
98514.37,0.110513426
87226.62,0.107066617
110404.59,0.079341424
73194.125,0.058642638
103089.28,0.06199595
239589.03,0.094876818
115069.99,0.082505178
70021.85,0.074152925
99216.68,0.120546035
237728.5,0.099028077
182341.94,0.103710947
97439.3,0.100769708
80127.76,0.086188755
120402.516,0.080850828
137775.28,0.069505613
86971.52,0.069265132
1496950.2,0.058213604
437461.2,0.057406048
450949,0.059899681
590090.7,0.082102552
643253.75,0.085843858
819053,0.106988968
948892.8,0.136986795
417357,0.11814716
