File_name,Right_foot,Left_foot,Length_between_ankles,speed_per_frame,steps_per_frame
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.4391171336174011, 0.4227636158466339]","[0.4210205674171448, 0.4899665117263794]",0.069596803,0.009338037,0.03112679
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.45737019181251526, 0.44370612502098083]","[0.4151539206504822, 0.49042850732803345]",0.062969791,0.009338037,0.03112679
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.4570857584476471, 0.45574793219566345]","[0.41478031873703003, 0.49130794405937195]",0.055265402,0.009338037,0.03112679
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.4546773433685303, 0.47066232562065125]","[0.4117262363433838, 0.4789709448814392]",0.043747351,0.009338037,0.03112679
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.4118254780769348, 0.4710308015346527]","[0.44284430146217346, 0.4725188910961151]",0.031054497,0.009338037,0.03112679
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.41014304757118225, 0.4709424376487732]","[0.44474929571151733, 0.4652951955795288]",0.035063995,0.009338037,0.03112679
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.41060519218444824, 0.4698861539363861]","[0.44072771072387695, 0.4668680429458618]",0.03027334,0.009338037,0.03112679
Intense_Cardio_Session-_Stairs_climb_stairs_f_cm_np1_ba_med_2.avi,"[0.45117107033729553, 0.4739624857902527]","[0.42807984352111816, 0.47980907559394836]",0.023819894,0.009338037,0.03112679
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5184654593467712, 0.8151962757110596]","[0.4924554228782654, 0.6698965430259705]",0.147609398,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5904202461242676, 0.8356558084487915]","[0.5170206427574158, 0.7054265737533569]",0.14948965,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5859704613685608, 0.8334554433822632]","[0.5362135767936707, 0.7577571868896484]",0.090586829,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5827829241752625, 0.8558863997459412]","[0.5361384153366089, 0.7998247742652893]",0.072928842,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5795997977256775, 0.8571981191635132]","[0.5363078713417053, 0.8348063826560974]",0.04873993,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5864138603210449, 0.8147707581520081]","[0.5297674536705017, 0.8214548826217651]",0.057039398,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5950201153755188, 0.7730607986450195]","[0.5283776521682739, 0.8210083246231079]",0.082098618,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.597263753414154, 0.7621012330055237]","[0.5326961874961853, 0.87065589427948]",0.126305523,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.6062851548194885, 0.6255578994750977]","[0.5384997129440308, 0.880300760269165]",0.263607267,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.610648512840271, 0.6228094696998596]","[0.5419203042984009, 0.8739778399467468]",0.260401837,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.6136958599090576, 0.6239557862281799]","[0.5445916652679443, 0.8723010420799255]",0.257780441,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.6119939088821411, 0.6324881315231323]","[0.5444878935813904, 0.8659304976463318]",0.243006997,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.6100192666053772, 0.6712262630462646]","[0.5479785203933716, 0.8614540696144104]",0.200089162,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.6022846698760986, 0.6829569339752197]","[0.5554091334342957, 0.8587058186531067]",0.181892788,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5969478487968445, 0.7450581789016724]","[0.5539992451667786, 0.8380138278007507]",0.102397926,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5947230458259583, 0.764918863773346]","[0.5548632144927979, 0.8273525834083557]",0.074072772,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5940226316452026, 0.7737078070640564]","[0.5551404356956482, 0.8146019577980042]",0.056428333,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5960308313369751, 0.7687281966209412]","[0.5530598163604736, 0.7787502408027649]",0.044124251,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.596616268157959, 0.7624965310096741]","[0.5501195788383484, 0.7286415696144104]",0.057516089,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5971102118492126, 0.7749464511871338]","[0.5492361187934875, 0.6943216919898987]",0.093767162,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5965782403945923, 0.7711499929428101]","[0.541739821434021, 0.6752822399139404]",0.110444005,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.594066321849823, 0.7877165079116821]","[0.5335147380828857, 0.6039080023765564]",0.19352535,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.591091513633728, 0.7975460886955261]","[0.5270935297012329, 0.594430148601532]",0.212959684,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5888242721557617, 0.7918145656585693]","[0.525820255279541, 0.6017007827758789]",0.200281693,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5864830613136292, 0.7792807221412659]","[0.5280433893203735, 0.6266158819198608]",0.163467883,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5862986445426941, 0.778037965297699]","[0.5283377766609192, 0.6459026336669922]",0.144288628,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5800719261169434, 0.7493434548377991]","[0.5291261672973633, 0.6504254937171936]",0.111266497,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.574978232383728, 0.7044401168823242]","[0.5293751358985901, 0.6512670516967773]",0.070050105,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5724200010299683, 0.681519091129303]","[0.5214202404022217, 0.6647605895996094]",0.053682613,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5648437738418579, 0.6627371907234192]","[0.5229313373565674, 0.6777289509773254]",0.044512978,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5664434432983398, 0.62204909324646]","[0.5221966505050659, 0.6879693269729614]",0.079393047,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.569480836391449, 0.5552710294723511]","[0.5205476880073547, 0.6908841729164124]",0.144171348,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5646219253540039, 0.49817660450935364]","[0.5211926102638245, 0.6847474575042725]",0.191558838,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5638347268104553, 0.5011622309684753]","[0.5333105325698853, 0.6342992186546326]",0.136591303,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5634776949882507, 0.5197663307189941]","[0.5248518586158752, 0.6765201091766357]",0.161442567,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5641151666641235, 0.5293024778366089]","[0.5217213034629822, 0.6778711676597595]",0.154498852,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5643005967140198, 0.5461330413818359]","[0.5204035043716431, 0.6756613850593567]",0.136764566,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5617028474807739, 0.5479494333267212]","[0.5215926170349121, 0.6518279314041138]",0.11135337,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5580019950866699, 0.6025494337081909]","[0.5267208218574524, 0.648540735244751]",0.055621144,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5589602589607239, 0.6020021438598633]","[0.5311750173568726, 0.6194826364517212]",0.032826624,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5742791295051575, 0.6006577014923096]","[0.5310577154159546, 0.5895405411720276]",0.044628263,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5733991861343384, 0.5997926592826843]","[0.5295674800872803, 0.5747268795967102]",0.05049269,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5712067484855652, 0.611333429813385]","[0.5286980271339417, 0.5483199954032898]",0.07601108,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5683282613754272, 0.6166098713874817]","[0.5201221704483032, 0.5006533861160278]",0.1255776,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5660814046859741, 0.623935878276825]","[0.517120361328125, 0.4930485188961029]",0.13974507,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5630241632461548, 0.6198445558547974]","[0.5159364342689514, 0.5333278179168701]",0.098500762,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5415724515914917, 0.5485597848892212]","[0.5488329529762268, 0.6310737133026123]",0.082832743,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5436118245124817, 0.5998561382293701]","[0.5355837345123291, 0.5531632304191589]",0.047378032,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5474868416786194, 0.5980686545372009]","[0.5345927476882935, 0.5608813166618347]",0.039359316,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5545700788497925, 0.5822189450263977]","[0.5315452814102173, 0.5609402060508728]",0.031351651,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5494452118873596, 0.5840540528297424]","[0.5276567935943604, 0.5619454979896545]",0.031040673,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5483168363571167, 0.577118992805481]","[0.5212547183036804, 0.5645065307617188]",0.029856866,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5491280555725098, 0.5629104375839233]","[0.5142145156860352, 0.5727578997612]",0.036275719,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_0.avi,"[0.5497894287109375, 0.5220258831977844]","[0.5151297450065613, 0.5963394641876221]",0.081998793,0.008547009,0.028490028
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5927886366844177, 0.7393068075180054]","[0.5253270864486694, 0.7924487590789795]",0.085878564,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.6009105443954468, 0.7231471538543701]","[0.5333139300346375, 0.8212479948997498]",0.119134702,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.6058258414268494, 0.6494677662849426]","[0.5348184704780579, 0.8260109424591064]",0.190288044,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.604846179485321, 0.6171877384185791]","[0.5359989404678345, 0.791274905204773]",0.187206528,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.6068251729011536, 0.6271871328353882]","[0.5439055562019348, 0.7919067144393921]",0.176327589,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.6075006723403931, 0.6966928243637085]","[0.5460768342018127, 0.784535825252533]",0.107188062,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.6054542660713196, 0.6835336089134216]","[0.5468592643737793, 0.7616329193115234]",0.097636451,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.6053760647773743, 0.6825178861618042]","[0.5585436820983887, 0.7697494029998779]",0.099008129,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.6047824025154114, 0.6979418396949768]","[0.5629017353057861, 0.7738354802131653]",0.08668238,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5993192791938782, 0.7317085266113281]","[0.5616227984428406, 0.7844462990760803]",0.064825129,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5978123545646667, 0.7520925998687744]","[0.5610541105270386, 0.7936920523643494]",0.055512908,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5980380773544312, 0.7454872727394104]","[0.5591349005699158, 0.7682944536209106]",0.045095728,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.598558783531189, 0.7441343069076538]","[0.5471360683441162, 0.7254485487937927]",0.054712459,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5956150889396667, 0.7567716240882874]","[0.5434934496879578, 0.6925728917121887]",0.082693062,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5915705561637878, 0.7701839804649353]","[0.5392506122589111, 0.6688344478607178]",0.11405746,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5905813574790955, 0.7977762222290039]","[0.5323092937469482, 0.598540186882019]",0.20758283,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5902151465415955, 0.8037993907928467]","[0.5277995467185974, 0.6006361246109009]",0.21253475,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.590468168258667, 0.7941824197769165]","[0.5271728038787842, 0.6073087453842163]",0.197301985,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5885353684425354, 0.7898838520050049]","[0.5289266109466553, 0.6305897831916809]",0.170081758,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5878118276596069, 0.7831472158432007]","[0.5299127101898193, 0.6431140899658203]",0.151530803,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.58269202709198, 0.7696624398231506]","[0.5301769971847534, 0.6470931172370911]",0.133345668,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5697954297065735, 0.6956120133399963]","[0.5356369614601135, 0.6601800918579102]",0.049216075,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5717426538467407, 0.6826230883598328]","[0.5260198712348938, 0.6650460362434387]",0.048984953,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5611495971679688, 0.682408332824707]","[0.5266205072402954, 0.6895840764045715]",0.035266831,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5652192831039429, 0.6437656283378601]","[0.5227178931236267, 0.6898568272590637]",0.062695827,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5659777522087097, 0.5191739201545715]","[0.5210970044136047, 0.6971818804740906]",0.183578636,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5664796829223633, 0.515870213508606]","[0.5214119553565979, 0.6834326982498169]",0.173517395,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5657289624214172, 0.5068863034248352]","[0.5196647644042969, 0.701044499874115]",0.199547778,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5634455680847168, 0.5177911520004272]","[0.5179944038391113, 0.704437255859375]",0.192100433,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5612221956253052, 0.5388721823692322]","[0.5173899531364441, 0.7032098770141602]",0.170082754,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5603928565979004, 0.5547139644622803]","[0.5178772211074829, 0.6770229339599609]",0.129487695,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5611067414283752, 0.5587236285209656]","[0.519776463508606, 0.6638917922973633]",0.11299794,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5606964826583862, 0.5873559713363647]","[0.5230007171630859, 0.6480482220649719]",0.071445924,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5627720952033997, 0.6023076772689819]","[0.5289726853370667, 0.6252787113189697]",0.040866472,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5628283023834229, 0.601599395275116]","[0.5287136435508728, 0.5883692502975464]",0.036590254,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5748938918113708, 0.5938010811805725]","[0.5285900831222534, 0.5713778138160706]",0.051447504,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5744004845619202, 0.612077534198761]","[0.525187611579895, 0.528275191783905]",0.097184049,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5681878328323364, 0.6197939515113831]","[0.5226730108261108, 0.49974682927131653]",0.128385788,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.56517493724823, 0.6353623867034912]","[0.5154281854629517, 0.4919649660587311]",0.151781289,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.561207115650177, 0.6308450698852539]","[0.5136855244636536, 0.502157986164093]",0.137181147,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5294651389122009, 0.5126373767852783]","[0.5473259091377258, 0.6203600168228149]",0.109193289,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5387697815895081, 0.5163369178771973]","[0.5413106679916382, 0.599787712097168]",0.083489467,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5407236814498901, 0.5853490233421326]","[0.5389857292175293, 0.5902568101882935]",0.005206424,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5445414781570435, 0.5860157012939453]","[0.5373690724372864, 0.5867618918418884]",0.007211117,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5453253388404846, 0.5890746712684631]","[0.531401515007019, 0.5860981345176697]",0.014238421,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.545124351978302, 0.5823296308517456]","[0.525593101978302, 0.584189772605896]",0.019619629,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5459870100021362, 0.5624983906745911]","[0.5172528028488159, 0.5894192457199097]",0.039374955,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5479637384414673, 0.5424215793609619]","[0.5136213898658752, 0.590671718120575]",0.059223921,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5512597560882568, 0.4728221297264099]","[0.5151931047439575, 0.599806547164917]",0.132006991,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.551502525806427, 0.45367735624313354]","[0.5162865519523621, 0.6000024080276489]",0.150503108,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5632362365722656, 0.46837157011032104]","[0.51692795753479, 0.6115844249725342]",0.150513715,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5592068433761597, 0.4773554801940918]","[0.517366886138916, 0.6255961060523987]",0.154032026,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5550715327262878, 0.4885500371456146]","[0.5176749229431152, 0.6349233388900757]",0.151074981,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5512206554412842, 0.49322816729545593]","[0.5175138115882874, 0.6313831806182861]",0.142207451,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5468835234642029, 0.5368090271949768]","[0.517055332660675, 0.628450334072113]",0.096373493,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5452507734298706, 0.5610688328742981]","[0.5171878337860107, 0.6264408826828003]",0.071140941,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5416742563247681, 0.5838438272476196]","[0.517153799533844, 0.6232765316963196]",0.046434804,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5424458980560303, 0.5740348100662231]","[0.5178879499435425, 0.5882587432861328]",0.028379801,0.008991009,0.02997003
I_DO_NOT_Run_Up_Stairs_Like_A_GIRL_climb_stairs_l_cm_np1_ba_med_1.avi,"[0.5530780553817749, 0.5886551141738892]","[0.5170925259590149, 0.5674591064453125]",0.041763969,0.008991009,0.02997003
