File_name,Magnitude,Angle,Shape
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[7.61561822e-19 8.58744700e-17 1.37043195e-13 ... 1.62563786e-01
 1.11552045e-01 6.08866960e-02]",[3.1416886  3.1565433  1.6956993  ... 0.40665513 0.41680863 0.5672906 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[8.1624865e-19 1.1680138e-16 1.8289050e-13 ... 1.0048970e-01 8.1663974e-02
 6.8220414e-02]",[6.2831793 6.1017947 4.9508142 ... 1.3810403 1.539348  1.6965811],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[8.68272332e-14 8.32228297e-12 1.99463293e-10 ... 1.44738061e-02
 1.07836975e-02 9.06461477e-03]",[3.9244967  3.7846138  3.6136632  ... 0.32503015 0.34812227 0.31876576],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.1196052e-07 8.9136591e-07 1.7477638e-06 ... 2.5885061e-03 1.2008114e-03
 4.6841576e-04]",[3.6423264  4.3085427  4.454192   ... 0.8820272  0.703291   0.38697764],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[4.5016509e-07 1.1349729e-06 5.7904272e-06 ... 1.5535282e-02 1.0393761e-02
 5.9730024e-03]",[0.23793149 0.3617615  1.1447166  ... 6.2304397  6.2171454  6.195959  ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[2.8514921e-07 1.9592926e-06 1.8104711e-05 ... 9.0205353e-03 5.3503145e-03
 3.0302973e-03]",[3.2524877 4.351375  4.2002544 ... 2.8054042 2.8245175 2.8369997],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[2.7826585e-05 1.3259609e-04 4.2860713e-04 ... 1.0793804e-02 6.7286100e-03
 3.2215060e-03]",[3.495889  2.9386106 2.9030933 ... 1.1595306 1.1934371 1.098521 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[4.2760017e-05 1.2328819e-04 3.2890009e-04 ... 5.3134996e-02 3.7791546e-02
 1.9926319e-02]",[2.756313  3.7472131 3.5084815 ... 1.2073796 1.2202599 1.0937759],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.7248491e-05 3.2033509e-05 4.2179476e-05 ... 6.0012687e-02 3.7048038e-02
 1.2099866e-02]",[0.74939907 5.4828606  5.7158384  ... 2.4685333  2.4183178  1.870972  ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[5.56399093e-11 3.09492654e-09 1.17362035e-07 ... 1.56449243e-01
 1.24658734e-01 8.80658031e-02]",[3.1333225 3.259683  3.729152  ... 6.1526966 6.150641  6.14888  ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[8.3653170e-08 6.5215499e-07 4.6965324e-06 ... 5.9173256e-02 5.4053992e-02
 4.9051791e-02]",[3.7025864 3.9817004 3.995652  ... 3.268518  3.2153661 3.154088 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.8154798e-05 5.6771471e-05 1.8745573e-04 ... 1.1577147e-01 6.7894690e-02
 3.6835775e-02]",[3.4122407 2.9961617 2.8663337 ... 4.1780167 4.1847725 4.3506927],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.00054246 0.00128036 0.00217182 ... 0.02818088 0.01566578 0.00774645],[3.3580341 3.3229985 3.2978575 ... 3.808597  3.8273122 3.8897843],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.5787948e-03 2.2662980e-03 3.5161534e-03 ... 2.3040816e-04 1.4974356e-04
 8.4096573e-05]",[2.9477859  2.9467845  2.9216745  ... 6.213128   0.01565617 0.05226356],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.00063653 0.00105366 0.00159401 ... 0.00300217 0.0026895  0.00231871],[3.8606656 3.9337404 3.9250941 ... 2.8591073 2.9115965 2.9668884],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.00654758 0.00959957 0.01055125 ... 0.11102873 0.07278309 0.04224886],[1.50105   1.5144193 1.5152274 ... 3.3653018 3.2837808 3.3478892],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.1251310e-12 3.7961778e-12 3.1719832e-11 ... 9.8568350e-02 7.9753190e-02
 5.4342676e-02]",[4.712663  4.7136946 1.568783  ... 3.1624444 3.1182768 3.0897713],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.5086575e-06 1.3846927e-06 9.9510510e-07 ... 1.5139253e-01 8.3811149e-02
 3.9475758e-02]",[4.3891172  4.1610827  3.87625    ... 0.44525936 0.55764425 0.8697786 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[9.87968320e-08 1.93239785e-07 5.71302678e-07 ... 1.02753595e-01
 6.94253594e-02 4.21823524e-02]",[2.6247587  2.9528096  2.5293548  ... 0.06191305 0.06746325 0.06788298],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.18405659e-07 2.03692863e-07 2.63381708e-07 ... 3.50329056e-02
 2.34178156e-02 1.45120025e-02]",[4.3223996  4.3657584  4.4714603  ... 0.07320762 0.08289107 0.11844924],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.         0.         0.         ... 0.00116393 0.00063301 0.00061453],"[4.9354467e-18 1.5707964e+00 1.5707964e+00 ... 3.2263682e+00 2.8253567e+00
 2.6492271e+00]","(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.1094951e-22 1.5058588e-17 4.2605693e-14 ... 1.0741161e-04 3.0535793e-05
 6.7654923e-06]",[4.71239    4.713372   4.7203684  ... 0.2154917  0.17654425 0.22036695],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.1094951e-22 1.5058586e-17 4.2605693e-14 ... 1.2845065e-03 6.4015790e-04
 2.1168470e-04]",[4.71239   4.713372  4.7203684 ... 1.2946242 1.3318248 1.3471854],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[5.6122841e-17 2.3042852e-14 5.6210613e-12 ... 2.1909247e-03 1.1036881e-03
 3.7793315e-04]",[3.160193   4.6156063  4.690448   ... 0.37346122 0.45139208 0.59430933],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[4.7703886e-18 1.2459806e-16 7.6366024e-16 ... 2.5293706e-02 1.0605809e-02
 2.9717840e-03]",[6.2831855 6.2831855 6.2831855 ... 2.3661165 2.4743989 2.498434 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[2.6636175e-18 7.1516064e-17 4.6260689e-16 ... 3.7565157e-01 2.7817443e-01
 1.8052627e-01]",[6.2831855  6.2831855  6.2831855  ... 0.5405416  0.4758966  0.42388037],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.7878445e-07 6.4227703e-07 8.7672714e-07 ... 3.3783323e-01 1.1373475e-01
 5.5503529e-02]",[5.129223  5.5799465 5.7080317 ... 0.7497536 1.0517514 2.220773 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[4.8495220e-08 7.8742673e-08 3.3033172e-07 ... 1.0586883e+00 8.5173696e-01
 5.3350586e-01]",[1.7179774 1.3464545 2.7031143 ... 1.3097316 1.3854909 1.374004 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.3813876e-08 4.9684122e-08 1.7445279e-07 ... 8.0406171e-01 6.8170136e-01
 5.3311080e-01]",[0.28487816 0.29628062 0.29742643 ... 1.3261058  1.3194048  1.2865849 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[2.6001457e-08 2.7222324e-08 4.3507139e-08 ... 5.9963691e-01 4.3596780e-01
 3.1328550e-01]",[3.42109   3.422836  3.4531498 ... 2.0558608 2.0778515 2.099476 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[8.9704884e-08 9.2661814e-08 1.2802667e-07 ... 3.7793458e+00 3.6267059e+00
 3.3569021e+00]",[6.07155   6.0460243 5.7413735 ... 2.0057619 2.003245  2.001267 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.1220622e-09 1.5515137e-09 9.1479073e-09 ... 8.7900467e+00 8.2599220e+00
 6.3098879e+00]",[1.4635566  0.99040544 0.4930945  ... 0.11933234 0.10560095 0.0685616 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.6197984e-07 2.8667091e-07 4.4886028e-07 ... 6.4760573e-02 5.1631719e-02
 3.5015672e-02]",[3.851545   3.7187896  3.7123475  ... 0.4657052  0.4844879  0.53826845],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.8819419e-08 9.7206481e-08 2.4859722e-07 ... 5.1569507e-02 1.6558338e-02
 7.1824449e-03]",[1.3630433 0.8190308 0.6448324 ... 0.7409755 0.7091757 0.6629831],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[5.6833237e-08 5.9334713e-08 1.1696340e-07 ... 2.2181328e-01 1.5690026e-01
 9.0445153e-02]",[3.8465831  3.9338806  4.7281027  ... 0.7803538  0.82275075 0.77400786],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.0060615e-07 9.1971494e-08 4.5415852e-08 ... 1.2373049e+00 9.2415541e-01
 6.0125870e-01]",[6.0297227  6.031781   0.05770753 ... 0.14729156 0.14368773 0.13169551],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.2471096e-10 4.4362583e-10 4.5936169e-08 ... 2.2667027e-01 1.1867360e-01
 6.8289980e-02]",[6.272163  2.2362194 2.7816749 ... 1.7011486 1.4607003 1.5753059],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.0124291e-07 9.2758810e-08 4.6285376e-08 ... 1.2293972e+00 8.1861931e-01
 5.6377137e-01]",[5.98806    5.986547   6.141574   ... 0.31858528 0.32687855 0.33229753],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[1.5884126e-09 1.3915409e-09 1.2430434e-09 ... 8.8249296e-01 7.4938774e-01
 5.5517495e-01]",[6.1824894  6.1881332  0.28036842 ... 0.93946177 0.9298349  0.9210467 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[3.3706178e-07 3.5247763e-07 5.9962554e-07 ... 4.6062243e-01 3.4884885e-01
 2.1017492e-01]",[0.07569399 0.03907109 1.2876946  ... 0.48077807 0.44769338 0.4185975 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[6.3820832e-10 1.2019055e-09 1.6056638e-09 ... 5.1182824e-01 4.1435266e-01
 2.9101041e-01]",[1.0106637 0.5674544 3.0700226 ... 1.9415395 1.8934846 1.8084816],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[6.3820838e-10 1.2019028e-09 1.6056642e-09 ... 1.0330562e+01 8.0049763e+00
 5.4299564e+00]",[1.0106692 0.5674574 3.0700207 ... 6.2581573 6.2619877 6.2642446],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[5.4812856e-09 9.5443200e-09 4.3883706e-09 ... 5.0804222e-01 3.5078469e-01
 1.9432366e-01]",[0.27968863 6.144211   5.740194   ... 0.5440788  0.55514437 0.46698093],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[5.97937975e-20 2.49361232e-16 1.04802255e-13 ... 6.09545231e-01
 4.99435663e-01 3.80671263e-01]",[4.712388  4.3568053 3.9349387 ... 1.6670103 1.8505794 2.0298915],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,"[5.5798008e-08 1.5709944e-07 2.7999090e-07 ... 5.6791334e+00 3.3494868e+00
 1.6818717e+00]",[4.363507   4.34376    4.3401093  ... 0.20904608 0.21848184 0.24579696],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.00144143 0.00137856 0.00189975 ... 0.02206201 0.01439276 0.00830816],[4.798923   4.8897758  4.9445777  ... 0.26555276 0.29579663 0.33537316],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.119999   0.14235847 0.16312918 ... 0.04591319 0.01739546 0.00606574],[1.5368766 1.4535799 1.4062915 ... 0.6604856 0.7894245 1.010802 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.32966113 0.47113627 0.5582242  ... 0.37889606 0.30574858 0.21931718],[4.8113165 4.763178  4.7418756 ... 3.8751009 3.8373911 3.816743 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,[0.00152576 0.00210579 0.00234753 ... 0.28731206 0.14323461 0.05736677],[4.427151  4.4228797 4.3869486 ... 3.6070085 3.632114  3.641767 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[2.1579342e-11 6.4961753e-10 2.3795938e-08 ... 5.9443876e-02 4.2668071e-02
 1.1671936e-02]",[2.4627335 2.7415984 3.0613801 ... 1.2972757 1.4471908 1.7204958],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[3.0654333e-12 1.0013705e-09 3.3257532e-08 ... 3.8061160e-01 3.2993883e-01
 2.4940819e-01]",[4.9390635  5.1693377  5.7877727  ... 0.1582505  0.10247362 0.08120178],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[8.1549617e-19 1.3463601e-16 5.3408098e-12 ... 4.0445656e-01 3.1103617e-01
 1.8875764e-01]",[6.28318    6.015051   4.742319   ... 0.9582497  0.83277583 0.71684694],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[0.0000000e+00 1.7486089e-21 2.3204388e-16 ... 2.2042814e-01 1.2744996e-01
 7.4017718e-02]",[4.712389   4.7123923  4.8045177  ... 0.52588767 0.7801262  1.071137  ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[0.000000e+00 0.000000e+00 3.819887e-20 ... 6.704379e-02 5.695539e-02
 4.454850e-02]",[4.712389   1.5707964  1.570814   ... 0.43181223 0.40619445 0.39614496],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[7.8099069e-19 1.4024404e-16 6.2234891e-13 ... 1.4318146e-02 7.9856953e-03
 4.7193510e-03]",[3.1415894 2.843815  1.8007241 ... 0.6063354 0.7029844 0.7977571],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[2.6687390e-19 3.2012729e-15 3.1527866e-12 ... 3.2823402e-03 2.8777975e-03
 2.3543530e-03]",[1.5708375 1.5734938 1.5720366 ... 1.2351447 1.2203141 1.2344689],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[3.3557438e-15 3.2994763e-11 2.7453096e-08 ... 4.7863624e-03 3.5845600e-03
 2.3957102e-03]",[3.6076665 3.640198  3.6363456 ... 6.2565975 6.26742   6.2804136],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[3.7041686e-11 1.8093068e-08 1.9636370e-06 ... 1.8315569e-03 1.1828312e-03
 7.5738126e-04]",[3.7798064 3.690599  3.610776  ... 2.6377034 2.5236416 2.336112 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[1.0643947e-07 2.3134171e-06 1.6986529e-05 ... 2.2194176e-03 1.5815264e-03
 1.2503017e-03]",[4.5948253  4.65205    4.6800094  ... 0.7895075  0.46442574 0.21641175],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[2.8689785e-06 1.6526214e-05 4.0050276e-05 ... 1.0640325e-01 6.2712997e-02
 3.6958978e-02]",[1.8034085 1.8727736 2.1191318 ... 1.2763286 1.2842522 1.3597924],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[6.5106557e-05 1.2914726e-04 2.1240207e-04 ... 1.8363474e-01 7.7693596e-02
 3.0697392e-02]",[2.7240095 2.586612  2.499138  ... 2.4468267 2.428795  2.334811 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[8.42317095e-05 1.26915431e-04 2.27421900e-04 ... 1.83018427e-02
 1.02709895e-02 8.25364515e-03]",[3.4773252 3.4189317 3.387898  ... 5.969754  6.0132737 6.02062  ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.00023841 0.00049311 0.00077032 ... 0.06693873 0.03823977 0.020792  ],[3.0822568 3.0919294 3.0881577 ... 3.2239645 3.2134693 3.2163372],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[3.6884241e-05 8.1899554e-05 1.7921654e-04 ... 5.7420611e-02 4.2646889e-02
 2.9733948e-02]",[4.1125236 5.6039467 3.359352  ... 4.660403  4.644416  4.620708 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.00118852 0.00185155 0.00261985 ... 0.02969502 0.02338117 0.01576632],[3.0944314 3.0593982 3.0260046 ... 4.6439257 4.627595  4.6080356],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.0007417  0.00126473 0.00202552 ... 0.00158621 0.00094187 0.00045328],[3.3229856 3.3359482 3.3627715 ... 4.8032656 4.94077   5.199463 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.01370347 0.03053855 0.04548855 ... 0.00608492 0.00483471 0.00326987],[3.1361995 3.161006  3.1572123 ... 4.0151553 4.033819  3.9831975],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.00197526 0.00281853 0.00361441 ... 0.19806056 0.14566198 0.10847502],[2.1925378 2.2055197 2.195428  ... 4.9527254 4.995451  5.0013375],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[1.3661818e-07 1.3756437e-07 1.2349221e-07 ... 2.0877776e-01 1.5639612e-01
 1.2160070e-01]",[1.4587623 1.435689  1.4556926 ... 3.2516036 3.2265835 3.2011065],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[9.68068505e-08 9.82594628e-08 1.02063595e-07 ... 3.33508551e-01
 2.31968433e-01 1.59165770e-01]",[2.8146336  2.896336   2.8573635  ... 0.6413143  0.8481591  0.94870305],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[9.6916961e-07 9.5226272e-07 8.6178375e-07 ... 2.4646072e-01 2.0157197e-01
 1.6039996e-01]",[1.6359315  1.5966977  1.6110479  ... 0.03983117 0.02983512 0.02585217],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[3.1398051e-06 3.4936099e-06 3.6937590e-06 ... 5.8228474e-02 3.5160549e-02
 1.7119741e-02]","[1.9982064e+00 1.9888144e+00 1.9768953e+00 ... 6.2761173e+00 4.6646385e-03
 2.0951496e-02]","(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.         0.         0.         ... 0.00071603 0.00088703 0.00165375],[0.        0.        0.        ... 3.7502272 4.7885523 5.7888236],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.3913815e-04 7.9506106e-05
 4.9667080e-05]",[0.        0.        0.        ... 1.6114279 2.3113992 2.6947553],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 5.8725016e-04 2.1208829e-04
 6.5817731e-05]",[0.        0.        0.        ... 1.6191698 1.6238351 1.6053405],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.7229376e-04 5.8983369e-05
 2.3536679e-05]",[0.        0.        0.        ... 3.2842858 3.5057194 3.6081975],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.         0.         0.         ... 0.00088399 0.00026455 0.00011506],[0.        0.        0.        ... 1.9870179 1.634985  1.7003291],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,[0.         0.         0.         ... 0.32042512 0.22264421 0.13667318],[0.         0.         0.         ... 0.79039687 0.75731444 0.7236432 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[2.9419635e-08 5.4651583e-08 1.3770070e-07 ... 3.0956247e-01 1.8703793e-01
 1.1733348e-01]",[3.788791  5.6049495 5.513205  ... 1.1140276 1.4320328 1.4899548],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[1.9576138e-08 5.7790355e-09 2.8205216e-08 ... 1.0700117e+00 8.1144249e-01
 5.1679528e-01]",[0.19469976 3.9340131  3.625127   ... 1.1410592  1.1823975  1.1506172 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[1.9576138e-08 5.7790355e-09 2.8205216e-08 ... 7.2848618e-01 5.8255690e-01
 4.4547769e-01]",[0.19469976 3.9340131  3.625127   ... 1.5143389  1.5396321  1.5623109 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[1.9576138e-08 5.7790355e-09 2.8205216e-08 ... 5.7065374e-01 4.0406132e-01
 2.4652231e-01]",[0.19469976 3.9340131  3.625127   ... 1.9624326  1.9780328  2.003198  ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[1.9576138e-08 5.7790355e-09 2.8205216e-08 ... 1.3650446e+00 1.1423517e+00
 8.7529540e-01]",[0.19469976 3.9340131  3.625127   ... 1.1419859  1.1033864  1.0857297 ],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[1.9576138e-08 5.7790355e-09 2.8205216e-08 ... 5.0353365e+00 4.3596964e+00
 2.9920471e+00]",[0.19469976 3.9340131  3.625127   ... 0.11754169 0.08895685 0.05085835],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[5.5698997e-09 5.9572265e-08 3.2928730e-07 ... 2.1559691e-01 1.4497708e-01
 8.3759859e-02]",[3.643563   0.15757215 0.20797262 ... 0.7230749  0.7918785  0.88525736],"(187500,)"
Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,"[8.7906127e-09 7.6075439e-09 6.4474026e-09 ... 4.2402569e-02 2.5740393e-02
 1.6989203e-02]",[6.282074  6.2783113 6.2519226 ... 0.777621  0.7644833 0.7531274],"(187500,)"
